StudentID;Name;Mail;Password;GuardianID;Gender;SchoolID
951;Aluno951;emailaluno951@gmail.com;ᚫꛘ♕睯奤艝;951;M;1
952;Aluno952;emailaluno952@gmail.com;ᚫꛘ♕睯奤艝;952;M;1
953;Aluno953;emailaluno953@gmail.com;ᚫꛘ♕睯奤艝;953;F;1
954;Aluno954;emailaluno954@gmail.com;ᚫꛘ♕睯奤艝;954;F;1
955;Aluno955;emailaluno955@gmail.com;ᚫꛘ♕睯奤艝;955;M;1
956;Aluno956;emailaluno956@gmail.com;ᚫꛘ♕睯奤艝;956;M;1
957;Aluno957;emailaluno957@gmail.com;ᚫꛘ♕睯奤艝;957;M;1
958;Aluno958;emailaluno958@gmail.com;ᚫꛘ♕睯奤艝;958;F;1
959;Aluno959;emailaluno959@gmail.com;ᚫꛘ♕睯奤艝;959;M;1
960;Aluno960;emailaluno960@gmail.com;ᚫꛘ♕睯奤艝;960;F;1
961;Aluno961;emailaluno961@gmail.com;ᚫꛘ♕睯奤艝;961;F;1
962;Aluno962;emailaluno962@gmail.com;ᚫꛘ♕睯奤艝;962;F;1
963;Aluno963;emailaluno963@gmail.com;ᚫꛘ♕睯奤艝;963;F;1
964;Aluno964;emailaluno964@gmail.com;ᚫꛘ♕睯奤艝;964;M;1
965;Aluno965;emailaluno965@gmail.com;ᚫꛘ♕睯奤艝;965;F;1
966;Aluno966;emailaluno966@gmail.com;ᚫꛘ♕睯奤艝;966;F;1
967;Aluno967;emailaluno967@gmail.com;ᚫꛘ♕睯奤艝;967;F;1
968;Aluno968;emailaluno968@gmail.com;ᚫꛘ♕睯奤艝;968;F;1
969;Aluno969;emailaluno969@gmail.com;ᚫꛘ♕睯奤艝;969;M;1
970;Aluno970;emailaluno970@gmail.com;ᚫꛘ♕睯奤艝;970;F;1
971;Aluno971;emailaluno971@gmail.com;ᚫꛘ♕睯奤艝;971;F;1
972;Aluno972;emailaluno972@gmail.com;ᚫꛘ♕睯奤艝;972;F;1
973;Aluno973;emailaluno973@gmail.com;ᚫꛘ♕睯奤艝;973;M;1
974;Aluno974;emailaluno974@gmail.com;ᚫꛘ♕睯奤艝;974;M;1
975;Aluno975;emailaluno975@gmail.com;ᚫꛘ♕睯奤艝;975;M;1
976;Aluno976;emailaluno976@gmail.com;ᚫꛘ♕睯奤艝;976;M;1
977;Aluno977;emailaluno977@gmail.com;ᚫꛘ♕睯奤艝;977;F;1
978;Aluno978;emailaluno978@gmail.com;ᚫꛘ♕睯奤艝;978;F;1
979;Aluno979;emailaluno979@gmail.com;ᚫꛘ♕睯奤艝;979;F;1
980;Aluno980;emailaluno980@gmail.com;ᚫꛘ♕睯奤艝;980;F;1
981;Aluno981;emailaluno981@gmail.com;ᚫꛘ♕睯奤艝;981;M;1
982;Aluno982;emailaluno982@gmail.com;ᚫꛘ♕睯奤艝;982;F;1
983;Aluno983;emailaluno983@gmail.com;ᚫꛘ♕睯奤艝;983;F;1
984;Aluno984;emailaluno984@gmail.com;ᚫꛘ♕睯奤艝;984;M;1
985;Aluno985;emailaluno985@gmail.com;ᚫꛘ♕睯奤艝;985;M;1
986;Aluno986;emailaluno986@gmail.com;ᚫꛘ♕睯奤艝;986;M;1
987;Aluno987;emailaluno987@gmail.com;ᚫꛘ♕睯奤艝;987;F;1
988;Aluno988;emailaluno988@gmail.com;ᚫꛘ♕睯奤艝;988;F;1
989;Aluno989;emailaluno989@gmail.com;ᚫꛘ♕睯奤艝;989;M;1
990;Aluno990;emailaluno990@gmail.com;ᚫꛘ♕睯奤艝;990;M;1
991;Aluno991;emailaluno991@gmail.com;ᚫꛘ♕睯奤艝;991;F;1
992;Aluno992;emailaluno992@gmail.com;ᚫꛘ♕睯奤艝;992;F;1
993;Aluno993;emailaluno993@gmail.com;ᚫꛘ♕睯奤艝;993;F;1
994;Aluno994;emailaluno994@gmail.com;ᚫꛘ♕睯奤艝;994;M;1
995;Aluno995;emailaluno995@gmail.com;ᚫꛘ♕睯奤艝;995;F;1
996;Aluno996;emailaluno996@gmail.com;ᚫꛘ♕睯奤艝;996;M;1
997;Aluno997;emailaluno997@gmail.com;ᚫꛘ♕睯奤艝;997;F;1
998;Aluno998;emailaluno998@gmail.com;ᚫꛘ♕睯奤艝;998;F;1
999;Aluno999;emailaluno999@gmail.com;ᚫꛘ♕睯奤艝;999;F;1
1000;Aluno1000;emailaluno1000@gmail.com;ᚫꛘ♕睯奤艝;1000;M;1
1001;Aluno1001;emailaluno1001@gmail.com;ᚫꛘ♕睯奤艝;1001;M;1
1002;Aluno1002;emailaluno1002@gmail.com;ᚫꛘ♕睯奤艝;1002;M;1
1003;Aluno1003;emailaluno1003@gmail.com;ᚫꛘ♕睯奤艝;1003;F;1
1004;Aluno1004;emailaluno1004@gmail.com;ᚫꛘ♕睯奤艝;1004;F;1
1005;Aluno1005;emailaluno1005@gmail.com;ᚫꛘ♕睯奤艝;1005;F;1
1006;Aluno1006;emailaluno1006@gmail.com;ᚫꛘ♕睯奤艝;1006;F;1
1007;Aluno1007;emailaluno1007@gmail.com;ᚫꛘ♕睯奤艝;1007;F;1
1008;Aluno1008;emailaluno1008@gmail.com;ᚫꛘ♕睯奤艝;1008;F;1
1009;Aluno1009;emailaluno1009@gmail.com;ᚫꛘ♕睯奤艝;1009;F;1
1010;Aluno1010;emailaluno1010@gmail.com;ᚫꛘ♕睯奤艝;1010;F;1
1011;Aluno1011;emailaluno1011@gmail.com;ᚫꛘ♕睯奤艝;1011;M;1
1012;Aluno1012;emailaluno1012@gmail.com;ᚫꛘ♕睯奤艝;1012;F;1
1013;Aluno1013;emailaluno1013@gmail.com;ᚫꛘ♕睯奤艝;1013;F;1
1014;Aluno1014;emailaluno1014@gmail.com;ᚫꛘ♕睯奤艝;1014;F;1
1015;Aluno1015;emailaluno1015@gmail.com;ᚫꛘ♕睯奤艝;1015;F;1
1016;Aluno1016;emailaluno1016@gmail.com;ᚫꛘ♕睯奤艝;1016;F;1
1017;Aluno1017;emailaluno1017@gmail.com;ᚫꛘ♕睯奤艝;1017;F;1
1018;Aluno1018;emailaluno1018@gmail.com;ᚫꛘ♕睯奤艝;1018;M;1
1019;Aluno1019;emailaluno1019@gmail.com;ᚫꛘ♕睯奤艝;1019;F;1
1020;Aluno1020;emailaluno1020@gmail.com;ᚫꛘ♕睯奤艝;1020;F;1
1021;Aluno1021;emailaluno1021@gmail.com;ᚫꛘ♕睯奤艝;1021;F;1
1022;Aluno1022;emailaluno1022@gmail.com;ᚫꛘ♕睯奤艝;1022;F;1
1023;Aluno1023;emailaluno1023@gmail.com;ᚫꛘ♕睯奤艝;1023;F;1
1024;Aluno1024;emailaluno1024@gmail.com;ᚫꛘ♕睯奤艝;1024;F;1
1025;Aluno1025;emailaluno1025@gmail.com;ᚫꛘ♕睯奤艝;1025;F;1
1026;Aluno1026;emailaluno1026@gmail.com;ᚫꛘ♕睯奤艝;1026;F;1
1027;Aluno1027;emailaluno1027@gmail.com;ᚫꛘ♕睯奤艝;1027;M;1
1028;Aluno1028;emailaluno1028@gmail.com;ᚫꛘ♕睯奤艝;1028;M;1
1029;Aluno1029;emailaluno1029@gmail.com;ᚫꛘ♕睯奤艝;1029;M;1
1030;Aluno1030;emailaluno1030@gmail.com;ᚫꛘ♕睯奤艝;1030;F;1
1031;Aluno1031;emailaluno1031@gmail.com;ᚫꛘ♕睯奤艝;1031;F;1
1032;Aluno1032;emailaluno1032@gmail.com;ᚫꛘ♕睯奤艝;1032;F;1
1033;Aluno1033;emailaluno1033@gmail.com;ᚫꛘ♕睯奤艝;1033;M;1
1034;Aluno1034;emailaluno1034@gmail.com;ᚫꛘ♕睯奤艝;1034;M;1
1035;Aluno1035;emailaluno1035@gmail.com;ᚫꛘ♕睯奤艝;1035;F;1
1036;Aluno1036;emailaluno1036@gmail.com;ᚫꛘ♕睯奤艝;1036;F;1
1037;Aluno1037;emailaluno1037@gmail.com;ᚫꛘ♕睯奤艝;1037;M;1
1038;Aluno1038;emailaluno1038@gmail.com;ᚫꛘ♕睯奤艝;1038;F;1
1039;Aluno1039;emailaluno1039@gmail.com;ᚫꛘ♕睯奤艝;1039;F;1
1040;Aluno1040;emailaluno1040@gmail.com;ᚫꛘ♕睯奤艝;1040;F;1
1041;Aluno1041;emailaluno1041@gmail.com;ᚫꛘ♕睯奤艝;1041;F;1
1042;Aluno1042;emailaluno1042@gmail.com;ᚫꛘ♕睯奤艝;1042;F;1
1043;Aluno1043;emailaluno1043@gmail.com;ᚫꛘ♕睯奤艝;1043;F;1
1044;Aluno1044;emailaluno1044@gmail.com;ᚫꛘ♕睯奤艝;1044;F;1
1045;Aluno1045;emailaluno1045@gmail.com;ᚫꛘ♕睯奤艝;1045;M;1
1046;Aluno1046;emailaluno1046@gmail.com;ᚫꛘ♕睯奤艝;1046;M;1
1047;Aluno1047;emailaluno1047@gmail.com;ᚫꛘ♕睯奤艝;1047;F;1
1048;Aluno1048;emailaluno1048@gmail.com;ᚫꛘ♕睯奤艝;1048;F;1
1049;Aluno1049;emailaluno1049@gmail.com;ᚫꛘ♕睯奤艝;1049;F;1
1050;Aluno1050;emailaluno1050@gmail.com;ᚫꛘ♕睯奤艝;1050;M;1
1051;Aluno1051;emailaluno1051@gmail.com;ᚫꛘ♕睯奤艝;1051;M;1
1052;Aluno1052;emailaluno1052@gmail.com;ᚫꛘ♕睯奤艝;1052;F;1
1053;Aluno1053;emailaluno1053@gmail.com;ᚫꛘ♕睯奤艝;1053;F;1
1054;Aluno1054;emailaluno1054@gmail.com;ᚫꛘ♕睯奤艝;1054;F;1
1055;Aluno1055;emailaluno1055@gmail.com;ᚫꛘ♕睯奤艝;1055;F;1
1056;Aluno1056;emailaluno1056@gmail.com;ᚫꛘ♕睯奤艝;1056;F;1
1057;Aluno1057;emailaluno1057@gmail.com;ᚫꛘ♕睯奤艝;1057;F;1
1058;Aluno1058;emailaluno1058@gmail.com;ᚫꛘ♕睯奤艝;1058;M;1
1059;Aluno1059;emailaluno1059@gmail.com;ᚫꛘ♕睯奤艝;1059;M;1
1060;Aluno1060;emailaluno1060@gmail.com;ᚫꛘ♕睯奤艝;1060;F;1
1061;Aluno1061;emailaluno1061@gmail.com;ᚫꛘ♕睯奤艝;1061;M;1
1062;Aluno1062;emailaluno1062@gmail.com;ᚫꛘ♕睯奤艝;1062;F;1
1063;Aluno1063;emailaluno1063@gmail.com;ᚫꛘ♕睯奤艝;1063;M;1
1064;Aluno1064;emailaluno1064@gmail.com;ᚫꛘ♕睯奤艝;1064;F;1
1065;Aluno1065;emailaluno1065@gmail.com;ᚫꛘ♕睯奤艝;1065;F;1
1066;Aluno1066;emailaluno1066@gmail.com;ᚫꛘ♕睯奤艝;1066;M;1
1067;Aluno1067;emailaluno1067@gmail.com;ᚫꛘ♕睯奤艝;1067;F;1
1068;Aluno1068;emailaluno1068@gmail.com;ᚫꛘ♕睯奤艝;1068;M;1
1069;Aluno1069;emailaluno1069@gmail.com;ᚫꛘ♕睯奤艝;1069;M;1
1070;Aluno1070;emailaluno1070@gmail.com;ᚫꛘ♕睯奤艝;1070;F;1
1071;Aluno1071;emailaluno1071@gmail.com;ᚫꛘ♕睯奤艝;1071;F;1
1072;Aluno1072;emailaluno1072@gmail.com;ᚫꛘ♕睯奤艝;1072;F;1
1073;Aluno1073;emailaluno1073@gmail.com;ᚫꛘ♕睯奤艝;1073;F;2
1074;Aluno1074;emailaluno1074@gmail.com;ᚫꛘ♕睯奤艝;1074;F;2
1075;Aluno1075;emailaluno1075@gmail.com;ᚫꛘ♕睯奤艝;1075;F;2
1076;Aluno1076;emailaluno1076@gmail.com;ᚫꛘ♕睯奤艝;1076;F;2
1077;Aluno1077;emailaluno1077@gmail.com;ᚫꛘ♕睯奤艝;1077;F;2
1078;Aluno1078;emailaluno1078@gmail.com;ᚫꛘ♕睯奤艝;1078;F;2
1079;Aluno1079;emailaluno1079@gmail.com;ᚫꛘ♕睯奤艝;1079;M;2
1080;Aluno1080;emailaluno1080@gmail.com;ᚫꛘ♕睯奤艝;1080;M;2
1081;Aluno1081;emailaluno1081@gmail.com;ᚫꛘ♕睯奤艝;1081;F;2
1082;Aluno1082;emailaluno1082@gmail.com;ᚫꛘ♕睯奤艝;1082;F;2
1083;Aluno1083;emailaluno1083@gmail.com;ᚫꛘ♕睯奤艝;1083;F;2
1084;Aluno1084;emailaluno1084@gmail.com;ᚫꛘ♕睯奤艝;1084;F;2
1085;Aluno1085;emailaluno1085@gmail.com;ᚫꛘ♕睯奤艝;1085;F;2
1086;Aluno1086;emailaluno1086@gmail.com;ᚫꛘ♕睯奤艝;1086;F;2
1087;Aluno1087;emailaluno1087@gmail.com;ᚫꛘ♕睯奤艝;1087;F;2
1088;Aluno1088;emailaluno1088@gmail.com;ᚫꛘ♕睯奤艝;1088;F;2
1089;Aluno1089;emailaluno1089@gmail.com;ᚫꛘ♕睯奤艝;1089;F;2
1090;Aluno1090;emailaluno1090@gmail.com;ᚫꛘ♕睯奤艝;1090;M;2
1091;Aluno1091;emailaluno1091@gmail.com;ᚫꛘ♕睯奤艝;1091;M;2
1092;Aluno1092;emailaluno1092@gmail.com;ᚫꛘ♕睯奤艝;1092;M;2
1093;Aluno1093;emailaluno1093@gmail.com;ᚫꛘ♕睯奤艝;1093;M;2
1094;Aluno1094;emailaluno1094@gmail.com;ᚫꛘ♕睯奤艝;1094;M;2
1095;Aluno1095;emailaluno1095@gmail.com;ᚫꛘ♕睯奤艝;1095;M;2
1096;Aluno1096;emailaluno1096@gmail.com;ᚫꛘ♕睯奤艝;1096;M;2
1097;Aluno1097;emailaluno1097@gmail.com;ᚫꛘ♕睯奤艝;1097;M;2
1098;Aluno1098;emailaluno1098@gmail.com;ᚫꛘ♕睯奤艝;1098;F;2
1099;Aluno1099;emailaluno1099@gmail.com;ᚫꛘ♕睯奤艝;1099;F;2
1100;Aluno1100;emailaluno1100@gmail.com;ᚫꛘ♕睯奤艝;1100;F;2
1101;Aluno1101;emailaluno1101@gmail.com;ᚫꛘ♕睯奤艝;1101;M;2
1102;Aluno1102;emailaluno1102@gmail.com;ᚫꛘ♕睯奤艝;1102;F;2
1103;Aluno1103;emailaluno1103@gmail.com;ᚫꛘ♕睯奤艝;1103;F;2
1104;Aluno1104;emailaluno1104@gmail.com;ᚫꛘ♕睯奤艝;1104;F;2
1105;Aluno1105;emailaluno1105@gmail.com;ᚫꛘ♕睯奤艝;1105;F;2
1106;Aluno1106;emailaluno1106@gmail.com;ᚫꛘ♕睯奤艝;1106;F;2
1107;Aluno1107;emailaluno1107@gmail.com;ᚫꛘ♕睯奤艝;1107;M;2
1108;Aluno1108;emailaluno1108@gmail.com;ᚫꛘ♕睯奤艝;1108;F;2
1109;Aluno1109;emailaluno1109@gmail.com;ᚫꛘ♕睯奤艝;1109;F;2
1110;Aluno1110;emailaluno1110@gmail.com;ᚫꛘ♕睯奤艝;1110;F;2
1111;Aluno1111;emailaluno1111@gmail.com;ᚫꛘ♕睯奤艝;1111;F;2
1112;Aluno1112;emailaluno1112@gmail.com;ᚫꛘ♕睯奤艝;1112;F;2
1113;Aluno1113;emailaluno1113@gmail.com;ᚫꛘ♕睯奤艝;1113;F;2
1114;Aluno1114;emailaluno1114@gmail.com;ᚫꛘ♕睯奤艝;1114;M;2
1115;Aluno1115;emailaluno1115@gmail.com;ᚫꛘ♕睯奤艝;1115;F;2
1116;Aluno1116;emailaluno1116@gmail.com;ᚫꛘ♕睯奤艝;1116;M;2
1117;Aluno1117;emailaluno1117@gmail.com;ᚫꛘ♕睯奤艝;1117;F;2
1118;Aluno1118;emailaluno1118@gmail.com;ᚫꛘ♕睯奤艝;1118;M;2
1119;Aluno1119;emailaluno1119@gmail.com;ᚫꛘ♕睯奤艝;1119;M;2
1120;Aluno1120;emailaluno1120@gmail.com;ᚫꛘ♕睯奤艝;1120;F;2
1121;Aluno1121;emailaluno1121@gmail.com;ᚫꛘ♕睯奤艝;1121;F;2
1122;Aluno1122;emailaluno1122@gmail.com;ᚫꛘ♕睯奤艝;1122;F;2
1123;Aluno1123;emailaluno1123@gmail.com;ᚫꛘ♕睯奤艝;1123;M;2
1124;Aluno1124;emailaluno1124@gmail.com;ᚫꛘ♕睯奤艝;1124;M;2
1125;Aluno1125;emailaluno1125@gmail.com;ᚫꛘ♕睯奤艝;1125;F;2
1126;Aluno1126;emailaluno1126@gmail.com;ᚫꛘ♕睯奤艝;1126;F;2
1127;Aluno1127;emailaluno1127@gmail.com;ᚫꛘ♕睯奤艝;1127;M;2
1128;Aluno1128;emailaluno1128@gmail.com;ᚫꛘ♕睯奤艝;1128;F;2
1129;Aluno1129;emailaluno1129@gmail.com;ᚫꛘ♕睯奤艝;1129;F;2
1130;Aluno1130;emailaluno1130@gmail.com;ᚫꛘ♕睯奤艝;1130;F;2
1131;Aluno1131;emailaluno1131@gmail.com;ᚫꛘ♕睯奤艝;1131;F;2
1132;Aluno1132;emailaluno1132@gmail.com;ᚫꛘ♕睯奤艝;1132;F;2
1133;Aluno1133;emailaluno1133@gmail.com;ᚫꛘ♕睯奤艝;1133;F;2
1134;Aluno1134;emailaluno1134@gmail.com;ᚫꛘ♕睯奤艝;1134;F;2
1135;Aluno1135;emailaluno1135@gmail.com;ᚫꛘ♕睯奤艝;1135;F;2
1136;Aluno1136;emailaluno1136@gmail.com;ᚫꛘ♕睯奤艝;1136;F;2
1137;Aluno1137;emailaluno1137@gmail.com;ᚫꛘ♕睯奤艝;1137;F;2
1138;Aluno1138;emailaluno1138@gmail.com;ᚫꛘ♕睯奤艝;1138;F;2
1139;Aluno1139;emailaluno1139@gmail.com;ᚫꛘ♕睯奤艝;1139;M;2
1140;Aluno1140;emailaluno1140@gmail.com;ᚫꛘ♕睯奤艝;1140;F;2
1141;Aluno1141;emailaluno1141@gmail.com;ᚫꛘ♕睯奤艝;1141;F;2
1142;Aluno1142;emailaluno1142@gmail.com;ᚫꛘ♕睯奤艝;1142;F;2
1143;Aluno1143;emailaluno1143@gmail.com;ᚫꛘ♕睯奤艝;1143;F;2
1144;Aluno1144;emailaluno1144@gmail.com;ᚫꛘ♕睯奤艝;1144;F;2
1145;Aluno1145;emailaluno1145@gmail.com;ᚫꛘ♕睯奤艝;1145;F;2
1146;Aluno1146;emailaluno1146@gmail.com;ᚫꛘ♕睯奤艝;1146;F;2
1147;Aluno1147;emailaluno1147@gmail.com;ᚫꛘ♕睯奤艝;1147;M;2
1148;Aluno1148;emailaluno1148@gmail.com;ᚫꛘ♕睯奤艝;1148;F;2
1149;Aluno1149;emailaluno1149@gmail.com;ᚫꛘ♕睯奤艝;1149;F;2
1150;Aluno1150;emailaluno1150@gmail.com;ᚫꛘ♕睯奤艝;1150;M;2
1151;Aluno1151;emailaluno1151@gmail.com;ᚫꛘ♕睯奤艝;1151;M;2
1152;Aluno1152;emailaluno1152@gmail.com;ᚫꛘ♕睯奤艝;1152;M;2
1153;Aluno1153;emailaluno1153@gmail.com;ᚫꛘ♕睯奤艝;1153;F;2
1154;Aluno1154;emailaluno1154@gmail.com;ᚫꛘ♕睯奤艝;1154;F;2
1155;Aluno1155;emailaluno1155@gmail.com;ᚫꛘ♕睯奤艝;1155;F;2
1156;Aluno1156;emailaluno1156@gmail.com;ᚫꛘ♕睯奤艝;1156;F;2
1157;Aluno1157;emailaluno1157@gmail.com;ᚫꛘ♕睯奤艝;1157;F;2
1158;Aluno1158;emailaluno1158@gmail.com;ᚫꛘ♕睯奤艝;1158;M;2
1159;Aluno1159;emailaluno1159@gmail.com;ᚫꛘ♕睯奤艝;1159;F;2
1160;Aluno1160;emailaluno1160@gmail.com;ᚫꛘ♕睯奤艝;1160;F;2
1161;Aluno1161;emailaluno1161@gmail.com;ᚫꛘ♕睯奤艝;1161;F;2
1162;Aluno1162;emailaluno1162@gmail.com;ᚫꛘ♕睯奤艝;1162;F;2
1163;Aluno1163;emailaluno1163@gmail.com;ᚫꛘ♕睯奤艝;1163;F;2
1164;Aluno1164;emailaluno1164@gmail.com;ᚫꛘ♕睯奤艝;1164;F;2
1165;Aluno1165;emailaluno1165@gmail.com;ᚫꛘ♕睯奤艝;1165;F;2
1166;Aluno1166;emailaluno1166@gmail.com;ᚫꛘ♕睯奤艝;1166;F;2
1167;Aluno1167;emailaluno1167@gmail.com;ᚫꛘ♕睯奤艝;1167;F;2
1168;Aluno1168;emailaluno1168@gmail.com;ᚫꛘ♕睯奤艝;1168;F;2
1169;Aluno1169;emailaluno1169@gmail.com;ᚫꛘ♕睯奤艝;1169;M;2
1170;Aluno1170;emailaluno1170@gmail.com;ᚫꛘ♕睯奤艝;1170;F;2
1171;Aluno1171;emailaluno1171@gmail.com;ᚫꛘ♕睯奤艝;1171;F;2
1172;Aluno1172;emailaluno1172@gmail.com;ᚫꛘ♕睯奤艝;1172;F;2
1173;Aluno1173;emailaluno1173@gmail.com;ᚫꛘ♕睯奤艝;1173;M;2
1174;Aluno1174;emailaluno1174@gmail.com;ᚫꛘ♕睯奤艝;1174;F;2
1175;Aluno1175;emailaluno1175@gmail.com;ᚫꛘ♕睯奤艝;1175;M;2
1176;Aluno1176;emailaluno1176@gmail.com;ᚫꛘ♕睯奤艝;1176;F;2
1177;Aluno1177;emailaluno1177@gmail.com;ᚫꛘ♕睯奤艝;1177;M;2
1178;Aluno1178;emailaluno1178@gmail.com;ᚫꛘ♕睯奤艝;1178;F;2
1179;Aluno1179;emailaluno1179@gmail.com;ᚫꛘ♕睯奤艝;1179;F;2
1180;Aluno1180;emailaluno1180@gmail.com;ᚫꛘ♕睯奤艝;1180;M;2
1181;Aluno1181;emailaluno1181@gmail.com;ᚫꛘ♕睯奤艝;1181;M;2
1182;Aluno1182;emailaluno1182@gmail.com;ᚫꛘ♕睯奤艝;1182;M;2
1183;Aluno1183;emailaluno1183@gmail.com;ᚫꛘ♕睯奤艝;1183;F;2
1184;Aluno1184;emailaluno1184@gmail.com;ᚫꛘ♕睯奤艝;1184;M;2
1185;Aluno1185;emailaluno1185@gmail.com;ᚫꛘ♕睯奤艝;1185;M;2
1186;Aluno1186;emailaluno1186@gmail.com;ᚫꛘ♕睯奤艝;1186;M;2
1187;Aluno1187;emailaluno1187@gmail.com;ᚫꛘ♕睯奤艝;1187;M;2
1188;Aluno1188;emailaluno1188@gmail.com;ᚫꛘ♕睯奤艝;1188;F;2
1189;Aluno1189;emailaluno1189@gmail.com;ᚫꛘ♕睯奤艝;1189;F;2
1190;Aluno1190;emailaluno1190@gmail.com;ᚫꛘ♕睯奤艝;1190;F;2
1191;Aluno1191;emailaluno1191@gmail.com;ᚫꛘ♕睯奤艝;1191;F;2
1192;Aluno1192;emailaluno1192@gmail.com;ᚫꛘ♕睯奤艝;1192;F;2
1193;Aluno1193;emailaluno1193@gmail.com;ᚫꛘ♕睯奤艝;1193;M;2
1194;Aluno1194;emailaluno1194@gmail.com;ᚫꛘ♕睯奤艝;1194;M;2
1195;Aluno1195;emailaluno1195@gmail.com;ᚫꛘ♕睯奤艝;1195;M;2
1196;Aluno1196;emailaluno1196@gmail.com;ᚫꛘ♕睯奤艝;1196;F;2
1197;Aluno1197;emailaluno1197@gmail.com;ᚫꛘ♕睯奤艝;1197;M;2
1198;Aluno1198;emailaluno1198@gmail.com;ᚫꛘ♕睯奤艝;1198;F;2
1199;Aluno1199;emailaluno1199@gmail.com;ᚫꛘ♕睯奤艝;1199;F;2
1200;Aluno1200;emailaluno1200@gmail.com;ᚫꛘ♕睯奤艝;1200;M;2
1201;Aluno1201;emailaluno1201@gmail.com;ᚫꛘ♕睯奤艝;1201;M;2
1202;Aluno1202;emailaluno1202@gmail.com;ᚫꛘ♕睯奤艝;1202;M;2
1203;Aluno1203;emailaluno1203@gmail.com;ᚫꛘ♕睯奤艝;1203;M;2
1204;Aluno1204;emailaluno1204@gmail.com;ᚫꛘ♕睯奤艝;1204;F;2
1205;Aluno1205;emailaluno1205@gmail.com;ᚫꛘ♕睯奤艝;1205;F;2
1206;Aluno1206;emailaluno1206@gmail.com;ᚫꛘ♕睯奤艝;1206;M;2
1207;Aluno1207;emailaluno1207@gmail.com;ᚫꛘ♕睯奤艝;1207;F;2
1208;Aluno1208;emailaluno1208@gmail.com;ᚫꛘ♕睯奤艝;1208;M;2
1209;Aluno1209;emailaluno1209@gmail.com;ᚫꛘ♕睯奤艝;1209;M;2
1210;Aluno1210;emailaluno1210@gmail.com;ᚫꛘ♕睯奤艝;1210;M;2
1211;Aluno1211;emailaluno1211@gmail.com;ᚫꛘ♕睯奤艝;1211;M;2
1212;Aluno1212;emailaluno1212@gmail.com;ᚫꛘ♕睯奤艝;1212;F;2
1213;Aluno1213;emailaluno1213@gmail.com;ᚫꛘ♕睯奤艝;1213;M;2
1214;Aluno1214;emailaluno1214@gmail.com;ᚫꛘ♕睯奤艝;1214;M;2
1215;Aluno1215;emailaluno1215@gmail.com;ᚫꛘ♕睯奤艝;1215;M;2
1216;Aluno1216;emailaluno1216@gmail.com;ᚫꛘ♕睯奤艝;1216;M;2
1217;Aluno1217;emailaluno1217@gmail.com;ᚫꛘ♕睯奤艝;1217;M;2
1218;Aluno1218;emailaluno1218@gmail.com;ᚫꛘ♕睯奤艝;1218;M;2
1219;Aluno1219;emailaluno1219@gmail.com;ᚫꛘ♕睯奤艝;1219;M;2
1220;Aluno1220;emailaluno1220@gmail.com;ᚫꛘ♕睯奤艝;1220;M;2
1221;Aluno1221;emailaluno1221@gmail.com;ᚫꛘ♕睯奤艝;1221;M;2
1222;Aluno1222;emailaluno1222@gmail.com;ᚫꛘ♕睯奤艝;1222;F;2
1223;Aluno1223;emailaluno1223@gmail.com;ᚫꛘ♕睯奤艝;1223;F;2
1224;Aluno1224;emailaluno1224@gmail.com;ᚫꛘ♕睯奤艝;1224;M;2
1225;Aluno1225;emailaluno1225@gmail.com;ᚫꛘ♕睯奤艝;1225;F;2
1226;Aluno1226;emailaluno1226@gmail.com;ᚫꛘ♕睯奤艝;1226;M;2
1227;Aluno1227;emailaluno1227@gmail.com;ᚫꛘ♕睯奤艝;1227;M;2
1228;Aluno1228;emailaluno1228@gmail.com;ᚫꛘ♕睯奤艝;1228;M;2
1229;Aluno1229;emailaluno1229@gmail.com;ᚫꛘ♕睯奤艝;1229;M;2
1230;Aluno1230;emailaluno1230@gmail.com;ᚫꛘ♕睯奤艝;1230;M;2
1231;Aluno1231;emailaluno1231@gmail.com;ᚫꛘ♕睯奤艝;1231;F;2
1232;Aluno1232;emailaluno1232@gmail.com;ᚫꛘ♕睯奤艝;1232;F;2
1233;Aluno1233;emailaluno1233@gmail.com;ᚫꛘ♕睯奤艝;1233;F;2
1234;Aluno1234;emailaluno1234@gmail.com;ᚫꛘ♕睯奤艝;1234;F;2
1235;Aluno1235;emailaluno1235@gmail.com;ᚫꛘ♕睯奤艝;1235;F;2
1236;Aluno1236;emailaluno1236@gmail.com;ᚫꛘ♕睯奤艝;1236;F;2
1237;Aluno1237;emailaluno1237@gmail.com;ᚫꛘ♕睯奤艝;1237;F;2
1238;Aluno1238;emailaluno1238@gmail.com;ᚫꛘ♕睯奤艝;1238;F;2
1239;Aluno1239;emailaluno1239@gmail.com;ᚫꛘ♕睯奤艝;1239;F;2
1240;Aluno1240;emailaluno1240@gmail.com;ᚫꛘ♕睯奤艝;1240;F;2
1241;Aluno1241;emailaluno1241@gmail.com;ᚫꛘ♕睯奤艝;1241;F;2
1242;Aluno1242;emailaluno1242@gmail.com;ᚫꛘ♕睯奤艝;1242;F;2
1243;Aluno1243;emailaluno1243@gmail.com;ᚫꛘ♕睯奤艝;1243;F;2
1244;Aluno1244;emailaluno1244@gmail.com;ᚫꛘ♕睯奤艝;1244;F;2
1245;Aluno1245;emailaluno1245@gmail.com;ᚫꛘ♕睯奤艝;1245;M;2
